k,head,program,strategy,increase,kl_div,spike
382,"(6, 27)",prog_L21H7,smart,80.41688552586722,1.1503758072853087,False
383,"(3, 21)",prog_L5H30,smart,82.34741682726869,1.1505159378051757,False
384,"(14, 7)",prog_L20H4,smart,81.22628577074408,1.1270107567310332,False
385,"(13, 2)",prog_L4H8,smart,81.89059631643656,1.1227574348449707,False
386,"(20, 1)",prog_L20H2,smart,82.10496731694606,1.1285055875778198,False
387,"(12, 7)",prog_L20H4,smart,82.06773163997154,1.1147464990615845,False
388,"(9, 13)",prog_L2H20,smart,83.05985202987628,1.1070964515209198,False
389,"(14, 18)",prog_L2H20,smart,84.00418109250121,1.094901406764984,False
390,"(3, 28)",prog_L14H18,smart,86.40907387773287,1.1141752243041991,False
391,"(21, 19)",prog_L10H25,smart,86.18903908011691,1.1174175798892976,False
392,"(16, 20)",prog_L20H2,smart,86.67736460276271,1.1306671440601348,False
