layer,head,k,iou_score,program_idxs_used
11,2,20,0.918,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25|20|60
11,3,1,0.173,68
11,3,2,0.298,68|33
11,3,3,0.502,68|33|55
11,3,4,0.529,68|33|55|23
11,3,5,0.543,68|33|55|23|30
11,3,6,0.546,68|33|55|23|30|64
11,3,7,0.546,68|33|55|23|30|64|27
11,3,8,0.546,68|33|55|23|30|64|27|59
11,3,9,0.546,68|33|55|23|30|64|27|59|24
11,3,10,0.556,68|33|55|23|30|64|27|59|24|36
11,3,11,0.561,68|33|55|23|30|64|27|59|24|36|32
11,3,12,0.562,68|33|55|23|30|64|27|59|24|36|32|18
11,3,13,0.562,68|33|55|23|30|64|27|59|24|36|32|18|28
11,3,14,0.564,68|33|55|23|30|64|27|59|24|36|32|18|28|2
11,3,15,0.574,68|33|55|23|30|64|27|59|24|36|32|18|28|2|58
11,3,16,0.574,68|33|55|23|30|64|27|59|24|36|32|18|28|2|58|56
11,3,17,0.574,68|33|55|23|30|64|27|59|24|36|32|18|28|2|58|56|52
11,3,18,0.574,68|33|55|23|30|64|27|59|24|36|32|18|28|2|58|56|52|14
11,3,19,0.578,68|33|55|23|30|64|27|59|24|36|32|18|28|2|58|56|52|14|38
11,3,20,0.578,68|33|55|23|30|64|27|59|24|36|32|18|28|2|58|56|52|14|38|25
11,4,1,0.151,68
11,4,2,0.319,68|33
11,4,3,0.674,68|33|55
11,4,4,0.703,68|33|55|23
11,4,5,0.712,68|33|55|23|30
11,4,6,0.72,68|33|55|23|30|64
11,4,7,0.72,68|33|55|23|30|64|27
11,4,8,0.72,68|33|55|23|30|64|27|24
11,4,9,0.728,68|33|55|23|30|64|27|24|32
11,4,10,0.729,68|33|55|23|30|64|27|24|32|36
11,4,11,0.729,68|33|55|23|30|64|27|24|32|36|28
11,4,12,0.727,68|33|55|23|30|64|27|24|32|36|28|58
11,4,13,0.727,68|33|55|23|30|64|27|24|32|36|28|58|18
11,4,14,0.735,68|33|55|23|30|64|27|24|32|36|28|58|18|2
11,4,15,0.735,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59
11,4,16,0.735,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56
11,4,17,0.735,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14
11,4,18,0.798,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|61
11,4,19,0.798,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|61|53
11,4,20,0.798,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|61|53|25
11,5,1,0.777,55
11,5,2,0.829,55|23
11,5,3,0.835,55|23|30
11,5,4,0.835,55|23|30|27
11,5,5,0.837,55|23|30|27|64
11,5,6,0.841,55|23|30|27|64|36
11,5,7,0.841,55|23|30|27|64|36|2
11,5,8,0.844,55|23|30|27|64|36|2|32
11,5,9,0.856,55|23|30|27|64|36|2|32|58
11,5,10,0.857,55|23|30|27|64|36|2|32|58|28
11,5,11,0.857,55|23|30|27|64|36|2|32|58|28|18
11,5,12,0.857,55|23|30|27|64|36|2|32|58|28|18|24
11,5,13,0.857,55|23|30|27|64|36|2|32|58|28|18|24|68
11,5,14,0.857,55|23|30|27|64|36|2|32|58|28|18|24|68|56
11,5,15,0.857,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14
11,5,16,0.857,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53
11,5,17,0.878,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61
11,5,18,0.877,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25
11,5,19,0.878,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25|54
11,5,20,0.878,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25|54|60
11,6,1,0.863,55
11,6,2,0.918,55|23
11,6,3,0.921,55|23|30
11,6,4,0.921,55|23|30|27
11,6,5,0.924,55|23|30|27|64
11,6,6,0.925,55|23|30|27|64|36
11,6,7,0.926,55|23|30|27|64|36|2
11,6,8,0.926,55|23|30|27|64|36|2|32
11,6,9,0.928,55|23|30|27|64|36|2|32|58
11,6,10,0.929,55|23|30|27|64|36|2|32|58|28
11,6,11,0.929,55|23|30|27|64|36|2|32|58|28|18
11,6,12,0.929,55|23|30|27|64|36|2|32|58|28|18|24
11,6,13,0.929,55|23|30|27|64|36|2|32|58|28|18|24|56
11,6,14,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61
11,6,15,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53
11,6,16,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25
11,6,17,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14
11,6,18,0.946,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54
11,6,19,0.946,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54|60
11,6,20,0.949,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54|60|20
11,7,1,0.115,68
11,7,2,0.684,68|55
11,7,3,0.721,68|55|23
11,7,4,0.721,68|55|23|27
11,7,5,0.731,68|55|23|27|30
11,7,6,0.736,68|55|23|27|30|64
11,7,7,0.738,68|55|23|27|30|64|2
11,7,8,0.745,68|55|23|27|30|64|2|58
11,7,9,0.749,68|55|23|27|30|64|2|58|36
11,7,10,0.75,68|55|23|27|30|64|2|58|36|32
11,7,11,0.751,68|55|23|27|30|64|2|58|36|32|28
11,7,12,0.751,68|55|23|27|30|64|2|58|36|32|28|24
11,7,13,0.751,68|55|23|27|30|64|2|58|36|32|28|24|18
11,7,14,0.751,68|55|23|27|30|64|2|58|36|32|28|24|18|56
11,7,15,0.75,68|55|23|27|30|64|2|58|36|32|28|24|18|56|33
11,7,16,0.75,68|55|23|27|30|64|2|58|36|32|28|24|18|56|33|59
11,7,17,0.75,68|55|23|27|30|64|2|58|36|32|28|24|18|56|33|59|14
11,7,18,0.75,68|55|23|27|30|64|2|58|36|32|28|24|18|56|33|59|14|53
11,7,19,0.787,68|55|23|27|30|64|2|58|36|32|28|24|18|56|33|59|14|53|61
11,7,20,0.787,68|55|23|27|30|64|2|58|36|32|28|24|18|56|33|59|14|53|61|25
11,8,1,0.21,9
11,8,2,0.219,9|62
11,8,3,0.266,9|62|47
11,8,4,0.267,9|62|47|1
11,8,5,0.275,9|62|47|1|6
11,8,6,0.304,9|62|47|1|6|21
11,8,7,0.305,9|62|47|1|6|21|0
11,8,8,0.305,9|62|47|1|6|21|0|41
11,8,9,0.305,9|62|47|1|6|21|0|41|5
11,8,10,0.48,9|62|47|1|6|21|0|41|5|69
11,8,11,0.476,9|62|47|1|6|21|0|41|5|69|42
11,8,12,0.5,9|62|47|1|6|21|0|41|5|69|42|37
11,8,13,0.5,9|62|47|1|6|21|0|41|5|69|42|37|50
11,8,14,0.501,9|62|47|1|6|21|0|41|5|69|42|37|50|8
11,8,15,0.499,9|62|47|1|6|21|0|41|5|69|42|37|50|8|48
11,8,16,0.5,9|62|47|1|6|21|0|41|5|69|42|37|50|8|48|51
11,8,17,0.509,9|62|47|1|6|21|0|41|5|69|42|37|50|8|48|51|43
11,8,18,0.511,9|62|47|1|6|21|0|41|5|69|42|37|50|8|48|51|43|19
11,8,19,0.511,9|62|47|1|6|21|0|41|5|69|42|37|50|8|48|51|43|19|17
11,8,20,0.51,9|62|47|1|6|21|0|41|5|69|42|37|50|8|48|51|43|19|17|49
11,9,1,0.804,55
11,9,2,0.858,55|23
11,9,3,0.862,55|23|30
11,9,4,0.862,55|23|30|27
11,9,5,0.866,55|23|30|27|64
11,9,6,0.869,55|23|30|27|64|36
11,9,7,0.87,55|23|30|27|64|36|2
11,9,8,0.871,55|23|30|27|64|36|2|32
11,9,9,0.874,55|23|30|27|64|36|2|32|58
11,9,10,0.874,55|23|30|27|64|36|2|32|58|28
11,9,11,0.874,55|23|30|27|64|36|2|32|58|28|18
11,9,12,0.874,55|23|30|27|64|36|2|32|58|28|18|24
11,9,13,0.874,55|23|30|27|64|36|2|32|58|28|18|24|56
11,9,14,0.874,55|23|30|27|64|36|2|32|58|28|18|24|56|68
11,9,15,0.874,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14
11,9,16,0.874,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53
11,9,17,0.893,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53|61
11,9,18,0.893,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53|61|25
11,9,19,0.899,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53|61|25|20
11,9,20,0.899,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53|61|25|20|60
11,10,1,0.304,33
11,10,2,0.304,33|68
11,10,3,0.509,33|68|55
11,10,4,0.535,33|68|55|23
11,10,5,0.546,33|68|55|23|59
11,10,6,0.549,33|68|55|23|59|64
11,10,7,0.549,33|68|55|23|59|64|27
11,10,8,0.549,33|68|55|23|59|64|27|30
11,10,9,0.549,33|68|55|23|59|64|27|30|24
11,10,10,0.572,33|68|55|23|59|64|27|30|24|36
11,10,11,0.579,33|68|55|23|59|64|27|30|24|36|32
11,10,12,0.579,33|68|55|23|59|64|27|30|24|36|32|18
11,10,13,0.579,33|68|55|23|59|64|27|30|24|36|32|18|28
11,10,14,0.581,33|68|55|23|59|64|27|30|24|36|32|18|28|2
11,10,15,0.592,33|68|55|23|59|64|27|30|24|36|32|18|28|2|58
11,10,16,0.592,33|68|55|23|59|64|27|30|24|36|32|18|28|2|58|56
11,10,17,0.592,33|68|55|23|59|64|27|30|24|36|32|18|28|2|58|56|52
11,10,18,0.595,33|68|55|23|59|64|27|30|24|36|32|18|28|2|58|56|52|38
11,10,19,0.595,33|68|55|23|59|64|27|30|24|36|32|18|28|2|58|56|52|38|14
11,10,20,0.596,33|68|55|23|59|64|27|30|24|36|32|18|28|2|58|56|52|38|14|25
11,11,1,0.305,33
11,11,2,0.305,33|68
11,11,3,0.495,33|68|55
11,11,4,0.509,33|68|55|23
11,11,5,0.52,33|68|55|23|30
11,11,6,0.526,33|68|55|23|30|64
11,11,7,0.526,33|68|55|23|30|64|27
11,11,8,0.526,33|68|55|23|30|64|27|24
11,11,9,0.546,33|68|55|23|30|64|27|24|32
11,11,10,0.546,33|68|55|23|30|64|27|24|32|36
11,11,11,0.546,33|68|55|23|30|64|27|24|32|36|28
11,11,12,0.546,33|68|55|23|30|64|27|24|32|36|28|58
11,11,13,0.546,33|68|55|23|30|64|27|24|32|36|28|58|18
11,11,14,0.552,33|68|55|23|30|64|27|24|32|36|28|58|18|2
11,11,15,0.552,33|68|55|23|30|64|27|24|32|36|28|58|18|2|59
11,11,16,0.552,33|68|55|23|30|64|27|24|32|36|28|58|18|2|59|56
11,11,17,0.552,33|68|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52
11,11,18,0.552,33|68|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14
11,11,19,0.552,33|68|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14|53
11,11,20,0.552,33|68|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14|53|25
