layer,head,k,iou_score,program_idxs_used
7,5,20,0.474,15|16|3|57|12|66|11|10|45|49|35|69|42|41|6|1|21|47|46|0
7,6,1,0.673,15
7,6,2,0.673,15|16
7,6,3,0.673,15|16|3
7,6,4,0.68,15|16|3|66
7,6,5,0.683,15|16|3|66|12
7,6,6,0.685,15|16|3|66|12|57
7,6,7,0.691,15|16|3|66|12|57|11
7,6,8,0.694,15|16|3|66|12|57|11|45
7,6,9,0.694,15|16|3|66|12|57|11|45|10
7,6,10,0.694,15|16|3|66|12|57|11|45|10|35
7,6,11,0.693,15|16|3|66|12|57|11|45|10|35|46
7,6,12,0.694,15|16|3|66|12|57|11|45|10|35|46|49
7,6,13,0.691,15|16|3|66|12|57|11|45|10|35|46|49|41
7,6,14,0.691,15|16|3|66|12|57|11|45|10|35|46|49|41|69
7,6,15,0.691,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42
7,6,16,0.694,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1
7,6,17,0.694,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1|6
7,6,18,0.694,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1|6|21
7,6,19,0.694,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1|6|21|47
7,6,20,0.694,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1|6|21|47|0
7,7,1,0.618,15
7,7,2,0.618,15|16
7,7,3,0.618,15|16|3
7,7,4,0.62,15|16|3|66
7,7,5,0.626,15|16|3|66|12
7,7,6,0.627,15|16|3|66|12|57
7,7,7,0.634,15|16|3|66|12|57|11
7,7,8,0.634,15|16|3|66|12|57|11|10
7,7,9,0.639,15|16|3|66|12|57|11|10|45
7,7,10,0.638,15|16|3|66|12|57|11|10|45|35
7,7,11,0.634,15|16|3|66|12|57|11|10|45|35|46
7,7,12,0.634,15|16|3|66|12|57|11|10|45|35|46|49
7,7,13,0.632,15|16|3|66|12|57|11|10|45|35|46|49|41
7,7,14,0.632,15|16|3|66|12|57|11|10|45|35|46|49|41|69
7,7,15,0.632,15|16|3|66|12|57|11|10|45|35|46|49|41|69|42
7,7,16,0.632,15|16|3|66|12|57|11|10|45|35|46|49|41|69|42|1
7,7,17,0.632,15|16|3|66|12|57|11|10|45|35|46|49|41|69|42|1|6
7,7,18,0.632,15|16|3|66|12|57|11|10|45|35|46|49|41|69|42|1|6|21
7,7,19,0.633,15|16|3|66|12|57|11|10|45|35|46|49|41|69|42|1|6|21|47
7,7,20,0.633,15|16|3|66|12|57|11|10|45|35|46|49|41|69|42|1|6|21|47|0
7,8,1,0.394,46
7,8,2,0.44,46|49
7,8,3,0.444,46|49|35
7,8,4,0.444,46|49|35|41
7,8,5,0.444,46|49|35|41|42
7,8,6,0.444,46|49|35|41|42|69
7,8,7,0.444,46|49|35|41|42|69|1
7,8,8,0.444,46|49|35|41|42|69|1|21
7,8,9,0.444,46|49|35|41|42|69|1|21|6
7,8,10,0.444,46|49|35|41|42|69|1|21|6|47
7,8,11,0.444,46|49|35|41|42|69|1|21|6|47|0
7,8,12,0.446,46|49|35|41|42|69|1|21|6|47|0|57
7,8,13,0.446,46|49|35|41|42|69|1|21|6|47|0|57|15
7,8,14,0.446,46|49|35|41|42|69|1|21|6|47|0|57|15|16
7,8,15,0.446,46|49|35|41|42|69|1|21|6|47|0|57|15|16|3
7,8,16,0.447,46|49|35|41|42|69|1|21|6|47|0|57|15|16|3|10
7,8,17,0.448,46|49|35|41|42|69|1|21|6|47|0|57|15|16|3|10|12
7,8,18,0.45,46|49|35|41|42|69|1|21|6|47|0|57|15|16|3|10|12|11
7,8,19,0.45,46|49|35|41|42|69|1|21|6|47|0|57|15|16|3|10|12|11|5
7,8,20,0.468,46|49|35|41|42|69|1|21|6|47|0|57|15|16|3|10|12|11|5|66
7,9,1,0.377,15
7,9,2,0.377,15|16
7,9,3,0.377,15|16|3
7,9,4,0.377,15|16|3|11
7,9,5,0.378,15|16|3|11|10
7,9,6,0.383,15|16|3|11|10|66
7,9,7,0.383,15|16|3|11|10|66|12
7,9,8,0.392,15|16|3|11|10|66|12|57
7,9,9,0.395,15|16|3|11|10|66|12|57|45
7,9,10,0.397,15|16|3|11|10|66|12|57|45|35
7,9,11,0.399,15|16|3|11|10|66|12|57|45|35|49
7,9,12,0.399,15|16|3|11|10|66|12|57|45|35|49|46
7,9,13,0.402,15|16|3|11|10|66|12|57|45|35|49|46|41
7,9,14,0.436,15|16|3|11|10|66|12|57|45|35|49|46|41|9
7,9,15,0.436,15|16|3|11|10|66|12|57|45|35|49|46|41|9|42
7,9,16,0.436,15|16|3|11|10|66|12|57|45|35|49|46|41|9|42|69
7,9,17,0.437,15|16|3|11|10|66|12|57|45|35|49|46|41|9|42|69|6
7,9,18,0.437,15|16|3|11|10|66|12|57|45|35|49|46|41|9|42|69|6|1
7,9,19,0.437,15|16|3|11|10|66|12|57|45|35|49|46|41|9|42|69|6|1|21
7,9,20,0.437,15|16|3|11|10|66|12|57|45|35|49|46|41|9|42|69|6|1|21|47
7,10,1,0.338,15
7,10,2,0.338,15|16
7,10,3,0.338,15|16|3
7,10,4,0.341,15|16|3|11
7,10,5,0.341,15|16|3|11|10
7,10,6,0.342,15|16|3|11|10|12
7,10,7,0.345,15|16|3|11|10|12|57
7,10,8,0.348,15|16|3|11|10|12|57|66
7,10,9,0.348,15|16|3|11|10|12|57|66|45
7,10,10,0.347,15|16|3|11|10|12|57|66|45|35
7,10,11,0.348,15|16|3|11|10|12|57|66|45|35|46
7,10,12,0.345,15|16|3|11|10|12|57|66|45|35|46|49
7,10,13,0.345,15|16|3|11|10|12|57|66|45|35|46|49|69
7,10,14,0.345,15|16|3|11|10|12|57|66|45|35|46|49|69|42
7,10,15,0.362,15|16|3|11|10|12|57|66|45|35|46|49|69|42|6
7,10,16,0.362,15|16|3|11|10|12|57|66|45|35|46|49|69|42|6|1
7,10,17,0.362,15|16|3|11|10|12|57|66|45|35|46|49|69|42|6|1|21
7,10,18,0.362,15|16|3|11|10|12|57|66|45|35|46|49|69|42|6|1|21|41
7,10,19,0.362,15|16|3|11|10|12|57|66|45|35|46|49|69|42|6|1|21|41|47
7,10,20,0.362,15|16|3|11|10|12|57|66|45|35|46|49|69|42|6|1|21|41|47|0
7,11,1,0.591,15
7,11,2,0.591,15|16
7,11,3,0.591,15|16|3
7,11,4,0.603,15|16|3|12
7,11,5,0.603,15|16|3|12|66
7,11,6,0.603,15|16|3|12|66|57
7,11,7,0.606,15|16|3|12|66|57|11
7,11,8,0.606,15|16|3|12|66|57|11|10
7,11,9,0.61,15|16|3|12|66|57|11|10|45
7,11,10,0.608,15|16|3|12|66|57|11|10|45|35
7,11,11,0.608,15|16|3|12|66|57|11|10|45|35|46
7,11,12,0.607,15|16|3|12|66|57|11|10|45|35|46|49
7,11,13,0.605,15|16|3|12|66|57|11|10|45|35|46|49|41
7,11,14,0.605,15|16|3|12|66|57|11|10|45|35|46|49|41|69
7,11,15,0.605,15|16|3|12|66|57|11|10|45|35|46|49|41|69|42
7,11,16,0.603,15|16|3|12|66|57|11|10|45|35|46|49|41|69|42|1
7,11,17,0.603,15|16|3|12|66|57|11|10|45|35|46|49|41|69|42|1|6
7,11,18,0.603,15|16|3|12|66|57|11|10|45|35|46|49|41|69|42|1|6|21
7,11,19,0.604,15|16|3|12|66|57|11|10|45|35|46|49|41|69|42|1|6|21|47
7,11,20,0.604,15|16|3|12|66|57|11|10|45|35|46|49|41|69|42|1|6|21|47|0
8,0,1,0.555,15
8,0,2,0.555,15|16
8,0,3,0.555,15|16|3
8,0,4,0.555,15|16|3|57
8,0,5,0.556,15|16|3|57|66
8,0,6,0.557,15|16|3|57|66|11
8,0,7,0.557,15|16|3|57|66|11|12
8,0,8,0.558,15|16|3|57|66|11|12|10
8,0,9,0.556,15|16|3|57|66|11|12|10|45
8,0,10,0.559,15|16|3|57|66|11|12|10|45|35
8,0,11,0.56,15|16|3|57|66|11|12|10|45|35|46
8,0,12,0.582,15|16|3|57|66|11|12|10|45|35|46|49
8,0,13,0.582,15|16|3|57|66|11|12|10|45|35|46|49|41
8,0,14,0.582,15|16|3|57|66|11|12|10|45|35|46|49|41|69
8,0,15,0.582,15|16|3|57|66|11|12|10|45|35|46|49|41|69|42
8,0,16,0.6,15|16|3|57|66|11|12|10|45|35|46|49|41|69|42|1
8,0,17,0.6,15|16|3|57|66|11|12|10|45|35|46|49|41|69|42|1|6
8,0,18,0.6,15|16|3|57|66|11|12|10|45|35|46|49|41|69|42|1|6|21
8,0,19,0.6,15|16|3|57|66|11|12|10|45|35|46|49|41|69|42|1|6|21|47
8,0,20,0.6,15|16|3|57|66|11|12|10|45|35|46|49|41|69|42|1|6|21|47|0
8,1,1,0.61,15
8,1,2,0.61,15|16
8,1,3,0.61,15|16|3
8,1,4,0.609,15|16|3|66
8,1,5,0.61,15|16|3|66|49
8,1,6,0.614,15|16|3|66|49|12
8,1,7,0.613,15|16|3|66|49|12|57
8,1,8,0.623,15|16|3|66|49|12|57|35
8,1,9,0.624,15|16|3|66|49|12|57|35|11
8,1,10,0.623,15|16|3|66|49|12|57|35|11|10
8,1,11,0.625,15|16|3|66|49|12|57|35|11|10|45
8,1,12,0.625,15|16|3|66|49|12|57|35|11|10|45|69
8,1,13,0.625,15|16|3|66|49|12|57|35|11|10|45|69|42
8,1,14,0.625,15|16|3|66|49|12|57|35|11|10|45|69|42|41
8,1,15,0.626,15|16|3|66|49|12|57|35|11|10|45|69|42|41|46
8,1,16,0.627,15|16|3|66|49|12|57|35|11|10|45|69|42|41|46|1
8,1,17,0.627,15|16|3|66|49|12|57|35|11|10|45|69|42|41|46|1|6
8,1,18,0.627,15|16|3|66|49|12|57|35|11|10|45|69|42|41|46|1|6|21
8,1,19,0.627,15|16|3|66|49|12|57|35|11|10|45|69|42|41|46|1|6|21|47
8,1,20,0.627,15|16|3|66|49|12|57|35|11|10|45|69|42|41|46|1|6|21|47|0
8,2,1,0.749,15
8,2,2,0.749,15|16
8,2,3,0.749,15|16|3
8,2,4,0.758,15|16|3|11
8,2,5,0.758,15|16|3|11|66
8,2,6,0.758,15|16|3|11|66|12
8,2,7,0.758,15|16|3|11|66|12|57
8,2,8,0.757,15|16|3|11|66|12|57|10
8,2,9,0.756,15|16|3|11|66|12|57|10|45
8,2,10,0.756,15|16|3|11|66|12|57|10|45|35
8,2,11,0.751,15|16|3|11|66|12|57|10|45|35|46
8,2,12,0.751,15|16|3|11|66|12|57|10|45|35|46|49
8,2,13,0.77,15|16|3|11|66|12|57|10|45|35|46|49|40
8,2,14,0.768,15|16|3|11|66|12|57|10|45|35|46|49|40|41
8,2,15,0.768,15|16|3|11|66|12|57|10|45|35|46|49|40|41|42
8,2,16,0.768,15|16|3|11|66|12|57|10|45|35|46|49|40|41|42|69
8,2,17,0.767,15|16|3|11|66|12|57|10|45|35|46|49|40|41|42|69|59
8,2,18,0.767,15|16|3|11|66|12|57|10|45|35|46|49|40|41|42|69|59|21
8,2,19,0.767,15|16|3|11|66|12|57|10|45|35|46|49|40|41|42|69|59|21|6
8,2,20,0.767,15|16|3|11|66|12|57|10|45|35|46|49|40|41|42|69|59|21|6|1
8,3,1,0.494,15
8,3,2,0.494,15|16
8,3,3,0.494,15|16|3
8,3,4,0.495,15|16|3|11
8,3,5,0.498,15|16|3|11|57
8,3,6,0.499,15|16|3|11|57|12
8,3,7,0.502,15|16|3|11|57|12|66
8,3,8,0.503,15|16|3|11|57|12|66|10
8,3,9,0.5,15|16|3|11|57|12|66|10|45
8,3,10,0.518,15|16|3|11|57|12|66|10|45|35
8,3,11,0.513,15|16|3|11|57|12|66|10|45|35|49
8,3,12,0.512,15|16|3|11|57|12|66|10|45|35|49|46
8,3,13,0.512,15|16|3|11|57|12|66|10|45|35|49|46|69
8,3,14,0.512,15|16|3|11|57|12|66|10|45|35|49|46|69|42
8,3,15,0.514,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41
8,3,16,0.534,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1
8,3,17,0.534,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1|6
8,3,18,0.534,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1|6|21
8,3,19,0.534,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1|6|21|47
8,3,20,0.534,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1|6|21|47|0
8,4,1,0.509,15
8,4,2,0.509,15|16
8,4,3,0.509,15|16|3
8,4,4,0.52,15|16|3|11
8,4,5,0.52,15|16|3|11|66
8,4,6,0.522,15|16|3|11|66|12
8,4,7,0.522,15|16|3|11|66|12|57
8,4,8,0.522,15|16|3|11|66|12|57|10
8,4,9,0.524,15|16|3|11|66|12|57|10|45
8,4,10,0.524,15|16|3|11|66|12|57|10|45|35
8,4,11,0.522,15|16|3|11|66|12|57|10|45|35|49
8,4,12,0.517,15|16|3|11|66|12|57|10|45|35|49|46
8,4,13,0.517,15|16|3|11|66|12|57|10|45|35|49|46|69
8,4,14,0.517,15|16|3|11|66|12|57|10|45|35|49|46|69|42
8,4,15,0.52,15|16|3|11|66|12|57|10|45|35|49|46|69|42|41
8,4,16,0.521,15|16|3|11|66|12|57|10|45|35|49|46|69|42|41|1
8,4,17,0.521,15|16|3|11|66|12|57|10|45|35|49|46|69|42|41|1|6
8,4,18,0.521,15|16|3|11|66|12|57|10|45|35|49|46|69|42|41|1|6|21
8,4,19,0.521,15|16|3|11|66|12|57|10|45|35|49|46|69|42|41|1|6|21|47
8,4,20,0.521,15|16|3|11|66|12|57|10|45|35|49|46|69|42|41|1|6|21|47|0
8,5,1,0.596,15
8,5,2,0.596,15|16
8,5,3,0.596,15|16|3
8,5,4,0.601,15|16|3|11
8,5,5,0.601,15|16|3|11|66
8,5,6,0.601,15|16|3|11|66|12
8,5,7,0.603,15|16|3|11|66|12|57
8,5,8,0.603,15|16|3|11|66|12|57|10
8,5,9,0.598,15|16|3|11|66|12|57|10|45
8,5,10,0.598,15|16|3|11|66|12|57|10|45|35
8,5,11,0.597,15|16|3|11|66|12|57|10|45|35|46
8,5,12,0.593,15|16|3|11|66|12|57|10|45|35|46|49
8,5,13,0.592,15|16|3|11|66|12|57|10|45|35|46|49|41
8,5,14,0.592,15|16|3|11|66|12|57|10|45|35|46|49|41|69
8,5,15,0.592,15|16|3|11|66|12|57|10|45|35|46|49|41|69|42
8,5,16,0.604,15|16|3|11|66|12|57|10|45|35|46|49|41|69|42|1
8,5,17,0.604,15|16|3|11|66|12|57|10|45|35|46|49|41|69|42|1|6
8,5,18,0.604,15|16|3|11|66|12|57|10|45|35|46|49|41|69|42|1|6|21
8,5,19,0.604,15|16|3|11|66|12|57|10|45|35|46|49|41|69|42|1|6|21|47
8,5,20,0.604,15|16|3|11|66|12|57|10|45|35|46|49|41|69|42|1|6|21|47|0
8,6,1,0.722,15
8,6,2,0.722,15|16
8,6,3,0.722,15|16|3
8,6,4,0.726,15|16|3|11
8,6,5,0.726,15|16|3|11|66
8,6,6,0.726,15|16|3|11|66|12
8,6,7,0.726,15|16|3|11|66|12|10
8,6,8,0.728,15|16|3|11|66|12|10|57
8,6,9,0.726,15|16|3|11|66|12|10|57|45
8,6,10,0.729,15|16|3|11|66|12|10|57|45|35
8,6,11,0.729,15|16|3|11|66|12|10|57|45|35|46
8,6,12,0.731,15|16|3|11|66|12|10|57|45|35|46|49
8,6,13,0.729,15|16|3|11|66|12|10|57|45|35|46|49|41
8,6,14,0.729,15|16|3|11|66|12|10|57|45|35|46|49|41|69
8,6,15,0.729,15|16|3|11|66|12|10|57|45|35|46|49|41|69|42
8,6,16,0.736,15|16|3|11|66|12|10|57|45|35|46|49|41|69|42|1
8,6,17,0.736,15|16|3|11|66|12|10|57|45|35|46|49|41|69|42|1|6
8,6,18,0.736,15|16|3|11|66|12|10|57|45|35|46|49|41|69|42|1|6|21
8,6,19,0.736,15|16|3|11|66|12|10|57|45|35|46|49|41|69|42|1|6|21|47
8,6,20,0.736,15|16|3|11|66|12|10|57|45|35|46|49|41|69|42|1|6|21|47|0
8,7,1,0.355,49
8,7,2,0.355,49|42
8,7,3,0.355,49|42|69
8,7,4,0.355,49|42|69|21
8,7,5,0.355,49|42|69|21|1
8,7,6,0.355,49|42|69|21|1|6
8,7,7,0.355,49|42|69|21|1|6|47
8,7,8,0.356,49|42|69|21|1|6|47|0
8,7,9,0.357,49|42|69|21|1|6|47|0|41
8,7,10,0.357,49|42|69|21|1|6|47|0|41|5
8,7,11,0.444,49|42|69|21|1|6|47|0|41|5|57
8,7,12,0.457,49|42|69|21|1|6|47|0|41|5|57|15
8,7,13,0.457,49|42|69|21|1|6|47|0|41|5|57|15|16
8,7,14,0.457,49|42|69|21|1|6|47|0|41|5|57|15|16|3
8,7,15,0.46,49|42|69|21|1|6|47|0|41|5|57|15|16|3|11
8,7,16,0.461,49|42|69|21|1|6|47|0|41|5|57|15|16|3|11|12
8,7,17,0.461,49|42|69|21|1|6|47|0|41|5|57|15|16|3|11|12|46
8,7,18,0.47,49|42|69|21|1|6|47|0|41|5|57|15|16|3|11|12|46|66
8,7,19,0.47,49|42|69|21|1|6|47|0|41|5|57|15|16|3|11|12|46|66|10
8,7,20,0.472,49|42|69|21|1|6|47|0|41|5|57|15|16|3|11|12|46|66|10|35
8,8,1,0.391,49
8,8,2,0.391,49|42
8,8,3,0.391,49|42|69
8,8,4,0.391,49|42|69|21
8,8,5,0.391,49|42|69|21|1
8,8,6,0.391,49|42|69|21|1|6
8,8,7,0.391,49|42|69|21|1|6|47
8,8,8,0.395,49|42|69|21|1|6|47|41
8,8,9,0.395,49|42|69|21|1|6|47|41|0
8,8,10,0.395,49|42|69|21|1|6|47|41|0|5
8,8,11,0.395,49|42|69|21|1|6|47|41|0|5|9
8,8,12,0.454,49|42|69|21|1|6|47|41|0|5|9|15
8,8,13,0.454,49|42|69|21|1|6|47|41|0|5|9|15|57
8,8,14,0.454,49|42|69|21|1|6|47|41|0|5|9|15|57|3
8,8,15,0.454,49|42|69|21|1|6|47|41|0|5|9|15|57|3|16
8,8,16,0.454,49|42|69|21|1|6|47|41|0|5|9|15|57|3|16|70
8,8,17,0.449,49|42|69|21|1|6|47|41|0|5|9|15|57|3|16|70|46
8,8,18,0.45,49|42|69|21|1|6|47|41|0|5|9|15|57|3|16|70|46|35
8,8,19,0.45,49|42|69|21|1|6|47|41|0|5|9|15|57|3|16|70|46|35|11
8,8,20,0.45,49|42|69|21|1|6|47|41|0|5|9|15|57|3|16|70|46|35|11|10
8,9,1,0.291,49
8,9,2,0.387,49|15
8,9,3,0.387,49|15|3
8,9,4,0.387,49|15|3|16
8,9,5,0.387,49|15|3|16|10
8,9,6,0.389,49|15|3|16|10|57
8,9,7,0.389,49|15|3|16|10|57|11
8,9,8,0.396,49|15|3|16|10|57|11|66
8,9,9,0.396,49|15|3|16|10|57|11|66|12
8,9,10,0.414,49|15|3|16|10|57|11|66|12|46
8,9,11,0.414,49|15|3|16|10|57|11|66|12|46|35
8,9,12,0.414,49|15|3|16|10|57|11|66|12|46|35|69
8,9,13,0.414,49|15|3|16|10|57|11|66|12|46|35|69|42
8,9,14,0.415,49|15|3|16|10|57|11|66|12|46|35|69|42|41
8,9,15,0.427,49|15|3|16|10|57|11|66|12|46|35|69|42|41|6
8,9,16,0.427,49|15|3|16|10|57|11|66|12|46|35|69|42|41|6|1
8,9,17,0.427,49|15|3|16|10|57|11|66|12|46|35|69|42|41|6|1|21
8,9,18,0.427,49|15|3|16|10|57|11|66|12|46|35|69|42|41|6|1|21|47
8,9,19,0.43,49|15|3|16|10|57|11|66|12|46|35|69|42|41|6|1|21|47|45
8,9,20,0.43,49|15|3|16|10|57|11|66|12|46|35|69|42|41|6|1|21|47|45|0
8,10,1,0.454,15
8,10,2,0.454,15|16
8,10,3,0.454,15|16|3
8,10,4,0.455,15|16|3|11
8,10,5,0.455,15|16|3|11|10
8,10,6,0.457,15|16|3|11|10|57
8,10,7,0.46,15|16|3|11|10|57|66
8,10,8,0.46,15|16|3|11|10|57|66|12
8,10,9,0.457,15|16|3|11|10|57|66|12|45
8,10,10,0.457,15|16|3|11|10|57|66|12|45|35
8,10,11,0.456,15|16|3|11|10|57|66|12|45|35|46
8,10,12,0.454,15|16|3|11|10|57|66|12|45|35|46|49
8,10,13,0.456,15|16|3|11|10|57|66|12|45|35|46|49|41
8,10,14,0.456,15|16|3|11|10|57|66|12|45|35|46|49|41|69
8,10,15,0.456,15|16|3|11|10|57|66|12|45|35|46|49|41|69|42
8,10,16,0.473,15|16|3|11|10|57|66|12|45|35|46|49|41|69|42|1
8,10,17,0.473,15|16|3|11|10|57|66|12|45|35|46|49|41|69|42|1|6
8,10,18,0.473,15|16|3|11|10|57|66|12|45|35|46|49|41|69|42|1|6|21
8,10,19,0.473,15|16|3|11|10|57|66|12|45|35|46|49|41|69|42|1|6|21|47
8,10,20,0.473,15|16|3|11|10|57|66|12|45|35|46|49|41|69|42|1|6|21|47|0
8,11,1,0.354,15
8,11,2,0.354,15|16
8,11,3,0.354,15|16|3
8,11,4,0.354,15|16|3|10
8,11,5,0.354,15|16|3|10|11
8,11,6,0.357,15|16|3|10|11|12
8,11,7,0.361,15|16|3|10|11|12|66
8,11,8,0.366,15|16|3|10|11|12|66|57
8,11,9,0.369,15|16|3|10|11|12|66|57|49
8,11,10,0.369,15|16|3|10|11|12|66|57|49|45
8,11,11,0.371,15|16|3|10|11|12|66|57|49|45|35
8,11,12,0.377,15|16|3|10|11|12|66|57|49|45|35|41
8,11,13,0.377,15|16|3|10|11|12|66|57|49|45|35|41|69
8,11,14,0.377,15|16|3|10|11|12|66|57|49|45|35|41|69|42
8,11,15,0.376,15|16|3|10|11|12|66|57|49|45|35|41|69|42|46
8,11,16,0.39,15|16|3|10|11|12|66|57|49|45|35|41|69|42|46|1
8,11,17,0.39,15|16|3|10|11|12|66|57|49|45|35|41|69|42|46|1|6
8,11,18,0.39,15|16|3|10|11|12|66|57|49|45|35|41|69|42|46|1|6|21
8,11,19,0.39,15|16|3|10|11|12|66|57|49|45|35|41|69|42|46|1|6|21|47
8,11,20,0.391,15|16|3|10|11|12|66|57|49|45|35|41|69|42|46|1|6|21|47|0
9,0,1,0.447,15
9,0,2,0.447,15|16
9,0,3,0.447,15|16|3
9,0,4,0.449,15|16|3|57
9,0,5,0.449,15|16|3|57|66
9,0,6,0.449,15|16|3|57|66|10
9,0,7,0.452,15|16|3|57|66|10|12
9,0,8,0.452,15|16|3|57|66|10|12|11
9,0,9,0.452,15|16|3|57|66|10|12|11|45
9,0,10,0.457,15|16|3|57|66|10|12|11|45|35
9,0,11,0.457,15|16|3|57|66|10|12|11|45|35|49
9,0,12,0.453,15|16|3|57|66|10|12|11|45|35|49|46
9,0,13,0.453,15|16|3|57|66|10|12|11|45|35|49|46|69
9,0,14,0.453,15|16|3|57|66|10|12|11|45|35|49|46|69|42
9,0,15,0.453,15|16|3|57|66|10|12|11|45|35|49|46|69|42|41
9,0,16,0.455,15|16|3|57|66|10|12|11|45|35|49|46|69|42|41|1
9,0,17,0.455,15|16|3|57|66|10|12|11|45|35|49|46|69|42|41|1|6
9,0,18,0.455,15|16|3|57|66|10|12|11|45|35|49|46|69|42|41|1|6|21
9,0,19,0.457,15|16|3|57|66|10|12|11|45|35|49|46|69|42|41|1|6|21|47
9,0,20,0.457,15|16|3|57|66|10|12|11|45|35|49|46|69|42|41|1|6|21|47|0
9,1,1,0.451,15
9,1,2,0.451,15|16
9,1,3,0.451,15|16|3
9,1,4,0.452,15|16|3|66
9,1,5,0.452,15|16|3|66|11
9,1,6,0.453,15|16|3|66|11|12
9,1,7,0.452,15|16|3|66|11|12|57
9,1,8,0.453,15|16|3|66|11|12|57|10
9,1,9,0.45,15|16|3|66|11|12|57|10|45
9,1,10,0.461,15|16|3|66|11|12|57|10|45|35
9,1,11,0.486,15|16|3|66|11|12|57|10|45|35|49
9,1,12,0.485,15|16|3|66|11|12|57|10|45|35|49|46
9,1,13,0.491,15|16|3|66|11|12|57|10|45|35|49|46|41
9,1,14,0.491,15|16|3|66|11|12|57|10|45|35|49|46|41|69
9,1,15,0.491,15|16|3|66|11|12|57|10|45|35|49|46|41|69|42
9,1,16,0.505,15|16|3|66|11|12|57|10|45|35|49|46|41|69|42|1
9,1,17,0.505,15|16|3|66|11|12|57|10|45|35|49|46|41|69|42|1|6
9,1,18,0.505,15|16|3|66|11|12|57|10|45|35|49|46|41|69|42|1|6|21
9,1,19,0.505,15|16|3|66|11|12|57|10|45|35|49|46|41|69|42|1|6|21|47
9,1,20,0.506,15|16|3|66|11|12|57|10|45|35|49|46|41|69|42|1|6|21|47|0
9,2,1,0.314,49
9,2,2,0.378,49|15
9,2,3,0.378,49|15|42
9,2,4,0.378,49|15|42|69
9,2,5,0.384,49|15|42|69|41
9,2,6,0.384,49|15|42|69|41|16
9,2,7,0.384,49|15|42|69|41|16|3
9,2,8,0.387,49|15|42|69|41|16|3|66
9,2,9,0.387,49|15|42|69|41|16|3|66|57
9,2,10,0.388,49|15|42|69|41|16|3|66|57|21
9,2,11,0.388,49|15|42|69|41|16|3|66|57|21|6
9,2,12,0.388,49|15|42|69|41|16|3|66|57|21|6|1
9,2,13,0.389,49|15|42|69|41|16|3|66|57|21|6|1|11
9,2,14,0.389,49|15|42|69|41|16|3|66|57|21|6|1|11|12
9,2,15,0.389,49|15|42|69|41|16|3|66|57|21|6|1|11|12|47
9,2,16,0.39,49|15|42|69|41|16|3|66|57|21|6|1|11|12|47|10
9,2,17,0.399,49|15|42|69|41|16|3|66|57|21|6|1|11|12|47|10|46
9,2,18,0.399,49|15|42|69|41|16|3|66|57|21|6|1|11|12|47|10|46|35
9,2,19,0.4,49|15|42|69|41|16|3|66|57|21|6|1|11|12|47|10|46|35|45
9,2,20,0.4,49|15|42|69|41|16|3|66|57|21|6|1|11|12|47|10|46|35|45|0
9,3,1,0.557,15
9,3,2,0.565,15|66
9,3,3,0.565,15|66|3
9,3,4,0.565,15|66|3|16
9,3,5,0.566,15|66|3|16|12
9,3,6,0.567,15|66|3|16|12|57
9,3,7,0.568,15|66|3|16|12|57|45
9,3,8,0.569,15|66|3|16|12|57|45|10
9,3,9,0.568,15|66|3|16|12|57|45|10|11
9,3,10,0.601,15|66|3|16|12|57|45|10|11|35
9,3,11,0.609,15|66|3|16|12|57|45|10|11|35|49
9,3,12,0.611,15|66|3|16|12|57|45|10|11|35|49|46
9,3,13,0.611,15|66|3|16|12|57|45|10|11|35|49|46|69
9,3,14,0.611,15|66|3|16|12|57|45|10|11|35|49|46|69|42
9,3,15,0.608,15|66|3|16|12|57|45|10|11|35|49|46|69|42|41
9,3,16,0.615,15|66|3|16|12|57|45|10|11|35|49|46|69|42|41|1
9,3,17,0.615,15|66|3|16|12|57|45|10|11|35|49|46|69|42|41|1|6
9,3,18,0.615,15|66|3|16|12|57|45|10|11|35|49|46|69|42|41|1|6|21
9,3,19,0.615,15|66|3|16|12|57|45|10|11|35|49|46|69|42|41|1|6|21|47
9,3,20,0.615,15|66|3|16|12|57|45|10|11|35|49|46|69|42|41|1|6|21|47|0
9,4,1,0.565,15
9,4,2,0.572,15|66
9,4,3,0.572,15|66|3
9,4,4,0.572,15|66|3|16
9,4,5,0.573,15|66|3|16|12
9,4,6,0.574,15|66|3|16|12|57
9,4,7,0.575,15|66|3|16|12|57|11
9,4,8,0.581,15|66|3|16|12|57|11|45
9,4,9,0.581,15|66|3|16|12|57|11|45|10
9,4,10,0.592,15|66|3|16|12|57|11|45|10|35
9,4,11,0.591,15|66|3|16|12|57|11|45|10|35|46
9,4,12,0.591,15|66|3|16|12|57|11|45|10|35|46|49
